STATEFP,COUNTYFP,STATE,COUNTY,Any_poultry,ER2023,A1B45,A1B85,A245,A285,B145,B185,B245,B285
22,57,Louisiana,Lafourche,59,2.747118425,5.086959576,5.981774598,5.031383943,6.016190334,6.008436884,6.602581497,6.317032297,6.810721325
22,59,Louisiana,LaSalle,61,4.088831583,8.455910596,8.360028119,8.511683678,8.414422905,8.489091841,8.371067059,8.304018,8.236441566
22,61,Louisiana,Lincoln,101,3.941643822,8.049649616,7.949079207,8.27359986,8.179103684,7.806306976,7.729295122,7.380989107,7.592965363
22,63,Louisiana,Livingston,131,5.721413204,7.08444192,7.438142827,7.749124158,7.797210594,6.922064035,7.376790749,7.139149056,7.719594617
22,65,Louisiana,Madison,4,5.261892169,9.189448565,9.35553529,9.06823948,9.259660025,9.041588715,9.301756262,9.535275551,9.514933101
22,67,Louisiana,Morehouse,17,4.623364683,9.275057914,9.017670291,9.492033832,9.212571222,9.240744231,9.164957771,9.461074465,9.451329111
22,69,Louisiana,Natchitoches,43,2.665686945,8.116852224,7.79633262,7.879148513,7.675894455,8.079738616,8.008659063,8.308512832,8.146191392
22,71,Louisiana,Orleans,14,11.45337464,8.327967811,9.041859867,8.316448312,9.002419394,9.450006391,9.879817149,9.82313772,10.34601896
22,73,Louisiana,Ouachita,114,5.466644227,9.681399319,9.079945722,9.949227331,9.299182722,9.424981155,8.870594081,9.177949973,8.485828827
22,75,Louisiana,Plaquemines,8,5.551097747,5.910696117,6.239054151,5.700413589,6.128098322,6.88517376,7.02386112,7.185153326,7.259030358
22,77,Louisiana,Pointe Coupee,40,8.353288165,8.234973006,8.506147254,8.557114202,8.744244248,7.402355699,7.720957075,7.413053856,7.682355543
22,79,Louisiana,Rapides,101,2.934059343,8.089022997,7.841811478,8.019668159,7.737789341,7.757418777,7.699578684,7.544370353,7.536629529
22,81,Louisiana,Red River,18,19.90052939,8.582458188,8.510961041,8.561240854,8.276390187,9.085491674,8.904077914,8.748004017,8.507470245
22,83,Louisiana,Richland,15,10.94256632,10.52370918,10.05494107,10.44746839,10.13165089,10.56357253,10.54468036,10.63254102,10.66691902
22,85,Louisiana,Sabine,62,9.900918664,9.41051216,9.009701812,9.243072059,8.910241386,9.420985353,8.937164,9.164787751,8.872705743
22,87,Louisiana,St. Bernard,8,7.716743748,5.01233077,5.667440767,5.178504629,5.791921506,6.585314824,7.031759678,6.511438486,6.942508929
22,89,Louisiana,St. Charles,11,7.510742678,7.561861266,7.681999078,7.647876593,7.734331692,6.740327556,6.89876349,7.323953666,7.396044476
22,91,Louisiana,St. Helena,55,2.321817939,7.525576794,7.394595368,8.956020478,8.993010783,7.368252928,7.325864568,7.441983772,7.409815981
22,93,Louisiana,St. James,6,1.454355254,7.194750074,7.520946108,7.325132813,7.659851921,6.371170097,6.948797,6.637886177,7.020027555
22,95,Louisiana,St. John the Baptist,2,2.595353768,6.368863875,6.816220036,6.803832987,7.041195825,6.308669145,6.905034628,6.711951181,7.303128885
22,97,Louisiana,St. Landry,118,2.132429927,8.608101083,8.632834454,8.954553148,9.020119303,7.939225393,8.20083937,7.601538965,8.188230678
22,99,Louisiana,St. Martin,49,3.12929862,7.293444985,7.680547676,8.025104658,8.336572774,6.66277117,7.292822667,6.955516156,7.424016149
22,101,Louisiana,St. Mary,10,8.98425827,5.969390326,6.713757153,6.711548165,7.268337202,6.273811805,6.961649613,6.48754597,7.06700487
22,103,Louisiana,St. Tammany,224,5.310440905,7.526780224,7.702368546,7.665025194,7.893023867,7.235358825,7.415899788,7.367884192,7.628463649
22,105,Louisiana,Tangipahoa,137,2.874056805,8.089763341,7.818444159,8.063900375,7.83204355,7.20585578,7.237442769,7.14066646,7.253846044
22,107,Louisiana,Tensas,6,2.869054922,9.483160632,9.794926075,9.386429625,9.743793224,9.318731134,9.561505846,9.307884759,9.43289221
22,109,Louisiana,Terrebonne,33,3.313356375,5.546770087,6.232843193,5.48607808,6.20675261,6.113764426,6.663673043,6.723773012,7.034137945
22,111,Louisiana,Union,117,2.459798307,8.443423616,8.404275684,8.264947663,8.313522247,8.330519232,8.26149658,8.110120626,8.10118684
22,113,Louisiana,Vermilion,81,9.805620659,7.241107628,8.189804929,7.440859465,8.35401622,7.57785412,8.348695668,6.671604521,7.29736989
22,115,Louisiana,Vernon,114,1.038114334,7.193518934,7.325785489,7.061377781,7.257666332,7.191945909,7.309513631,7.079940297,7.258305191
22,117,Louisiana,Washington,152,2.806606969,6.998701453,6.856672043,7.578053833,7.455600904,6.998547252,7.055943775,7.040247455,7.065192173
22,119,Louisiana,Webster,68,3.442091123,7.835133527,7.554849554,7.898460917,7.513941137,7.935883595,7.672184034,7.651165308,7.45521146
22,121,Louisiana,West Baton Rouge,14,3.360422991,8.348942205,8.323753069,8.741752892,8.680929106,7.294397968,7.286880241,7.145485945,7.106079968
22,123,Louisiana,West Carroll,28,2.710547844,10.8168738,10.45932337,10.95643025,10.58599517,11.29642086,11.01161414,11.31432173,10.90977648
22,125,Louisiana,West Feliciana,32,1.463451031,8.444178983,8.447967632,7.930633559,8.147313119,8.234542403,8.279371011,8.197288371,8.244668407
22,127,Louisiana,Winn,35,0.219107728,7.942200201,8.245378878,7.954954752,8.279086497,7.873109772,8.121915207,7.717654411,8.013857232
23,1,Maine,Androscoggin,104,12.22192049,19.9027627,17.80582264,22.1983664,20.45743866,17.19641628,15.51136334,15.87407375,14.47997716
23,3,Maine,Aroostook,133,10.63140261,11.35706574,12.28512852,12.83907836,13.80944052,10.95226578,11.94166068,10.97291276,11.95092709
23,5,Maine,Cumberland,138,11.49899441,17.37363405,15.8974131,19.80928545,17.70502301,15.1284956,14.22091407,14.80817946,14.09898594
23,7,Maine,Franklin,80,5.797710531,10.43968112,11.46214603,12.26678062,12.53508765,10.1607824,11.15717486,9.902589115,11.08991744
23,9,Maine,Hancock,109,6.717676672,11.07480617,12.58946013,11.46127082,13.03724187,10.47315596,12.1285792,10.64999594,12.20718864
23,11,Maine,Kennebec,134,8.373884357,16.8370191,15.12171318,18.97673091,17.74608473,14.78688516,14.04242088,14.61981285,13.99096088
23,13,Maine,Knox,80,12.40299928,13.47520474,13.03555996,15.01661043,14.51666622,13.17605908,13.30409024,13.13391158,13.28201087
23,15,Maine,Lincoln,87,12.03937952,13.44487732,13.20807395,16.12451779,16.58641805,12.48201443,13.00547934,12.4459944,13.03872205
23,17,Maine,Oxford,150,7.684262613,11.06958024,12.47679717,12.14893378,13.06928916,10.72558547,12.22872779,10.38790865,11.9166173
23,19,Maine,Penobscot,164,13.39160609,11.83781368,13.28980481,13.09096342,13.69180823,10.98134745,12.79025157,10.83514829,12.75699128
23,21,Maine,Piscataquis,42,3.843373649,9.918504634,11.79615269,10.90906423,12.5575646,9.625630541,11.51644415,9.611414681,11.51018905
23,23,Maine,Sagadahoc,60,13.04001312,15.87807754,14.69211802,20.42763121,18.42165639,13.69138732,13.53357521,13.61733,13.45037346
23,25,Maine,Somerset,123,3.316491486,10.929105,12.37740436,12.1646905,13.18307192,10.09544235,11.83850246,10.15517699,11.89432829
23,27,Maine,Waldo,110,11.36098552,13.24221489,13.39486885,15.65787404,15.33393072,12.52354895,13.29601989,12.36703383,13.25137352
23,29,Maine,Washington,62,6.389613099,8.598082262,9.979662992,8.895797526,10.3006533,8.244135256,9.728660296,8.176648436,9.681345298
23,31,Maine,York,220,12.26386161,13.9319461,13.7818457,16.34977444,15.37158029,14.03506159,13.8638226,13.75270325,13.56688241
24,1,Maryland,Allegany,46,9.412728647,11.36413663,11.10258242,12.39920676,11.56415089,9.263859306,9.227339466,8.800800164,8.997664275
24,3,Maryland,Anne Arundel,137,18.01174897,17.4191133,13.57241625,17.48748437,13.40234108,16.86193668,13.45232796,16.42020211,13.20163298
24,5,Maryland,Baltimore,207,18.59637878,16.20030838,14.65929111,16.50199081,14.73904558,15.93870777,14.60143532,15.45708324,14.14560909
24,9,Maryland,Calvert,78,13.79664559,11.74045226,9.833624185,12.73482237,10.42300466,11.40817179,9.98351446,11.09507963,9.707646088
24,11,Maryland,Caroline,154,10.89002157,13.15390835,10.7958402,14.46682364,11.69579892,13.53107176,11.54192443,12.96304127,10.99196337
24,13,Maryland,Carroll,284,11.48546307,13.76908208,12.25287658,14.13950277,12.53248287,13.26855257,12.0381965,9.489675416,10.00330828
24,15,Maryland,Cecil,127,17.25835153,16.0943576,13.3810231,16.5241261,13.67106886,14.39579705,12.72921216,13.20452265,12.10740158
24,17,Maryland,Charles,86,10.15319607,15.48725129,11.91292594,16.33311964,12.2698155,13.74449027,11.42785013,13.12299885,10.91101951
24,19,Maryland,Dorchester,76,22.55910939,13.28007241,9.210902612,13.41281368,9.732034627,12.72697021,9.275788574,12.56131599,9.267250956
24,21,Maryland,Frederick,327,10.11433481,11.7509463,11.0040526,12.7461888,11.52939794,12.28869537,11.16204835,9.992197532,9.711952407
24,23,Maryland,Garrett,124,11.83292451,11.77044986,11.37226053,12.23933661,11.26231392,11.56492127,11.27327963,11.44130934,11.18660145
24,25,Maryland,Harford,136,21.61128595,15.80394401,13.8557961,16.028773,13.92460328,14.90678013,13.29930425,13.9730261,12.62727863
24,27,Maryland,Howard,75,13.99084977,14.84212475,12.41611001,15.16250368,12.64379108,14.46847624,12.25749544,14.24458125,11.9045384
24,29,Maryland,Kent,41,18.23178731,16.43473943,13.04739861,15.722078,12.6191674,15.00129196,12.26868911,13.13010999,11.507747
24,31,Maryland,Montgomery,164,18.33443223,16.7533591,14.14750074,16.84541408,14.1593064,16.03793366,13.81262876,15.68170748,13.45323671
24,33,Maryland,Prince George's,84,19.13658219,17.32191508,13.76563465,17.343409,13.8369845,16.75711732,13.52880216,16.42603683,13.35402534
24,35,Maryland,Queen Anne's,86,19.7138689,15.51046965,12.36662068,15.67961746,12.31923763,14.85046983,12.33018442,14.40123353,12.02687635
24,37,Maryland,St. Mary's,180,8.024666987,12.94855846,10.31420959,12.16810793,9.65091688,11.36079211,9.749487081,11.40441194,9.733932998
24,39,Maryland,Somerset,88,11.00500936,11.21254676,8.153458455,12.74790438,8.955279202,11.12133083,8.184343185,11.31714819,8.605005421
24,41,Maryland,Talbot,41,16.42389592,16.60293902,11.79257793,17.26326682,12.39806017,14.965539,11.33473676,13.54515815,10.73245074
24,43,Maryland,Washington,178,9.148197761,13.95490228,13.45810727,15.30981727,14.14271172,12.88188527,12.59160718,11.70975036,11.67265386
24,45,Maryland,Wicomico,109,8.949530201,13.77896239,10.29771694,14.61887995,10.84731806,12.6223379,9.662055531,12.11330337,9.151277811
24,47,Maryland,Worcester,92,10.28566537,11.39849719,8.490608508,12.43224666,9.23208552,11.58983118,8.955505367,11.62556136,9.120138732
24,510,Maryland,Baltimore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,1,Massachusetts,Barnstable,56,10.25353115,15.79441546,15.46403992,16.08306587,15.8676847,15.98069008,15.472978,15.86019049,15.42590156
25,3,Massachusetts,Berkshire,129,11.75543675,16.95698998,15.73049709,16.669251,15.48329593,13.45744783,12.80097035,12.57884586,12.50530297
25,5,Massachusetts,Bristol,115,15.65296912,17.69433651,17.10146666,18.31328993,17.64347323,17.46707254,17.08412668,16.77685983,16.64028889
25,7,Massachusetts,Dukes,20,14.0669147,14.0946363,13.88673579,14.14463721,13.85359941,13.80532986,13.4659594,13.79596881,13.49507409
25,9,Massachusetts,Essex,123,17.58232454,18.59053386,17.82216771,19.74845193,18.51726107,18.35190931,17.55553633,18.25822781,17.33232181
25,11,Massachusetts,Franklin,194,11.9468785,13.83462237,13.83233329,16.92522353,15.52834211,12.73768089,12.81039837,12.40503895,12.60286734
25,13,Massachusetts,Hampden,134,26.36990096,17.94177629,17.07547213,19.34650356,17.58429056,17.27176507,16.48184853,17.11764329,16.07771463
25,15,Massachusetts,Hampshire,190,13.08466409,17.89656839,16.45683151,18.2137839,16.78002875,15.82244818,15.083873,15.43191164,14.27334466
25,17,Massachusetts,Middlesex,137,22.5960138,19.49828965,18.02964749,21.40872097,19.02036523,19.47376265,18.01911779,19.22270054,17.82535218
25,19,Massachusetts,Nantucket,10,16.29551812,13.62739223,12.80071908,13.85197759,13.00984538,13.73562206,12.93935014,13.73473286,12.95825798
25,21,Massachusetts,Norfolk,80,15.13860081,18.98343778,17.787812,20.75739185,18.87755914,18.88730985,17.7680834,18.4328146,17.52278695
25,23,Massachusetts,Plymouth,144,15.46789867,16.78576899,16.1510246,16.77273711,16.52226131,16.20048171,15.4848092,15.84410789,15.24507993
25,25,Massachusetts,Suffolk,6,19.28535643,20.20991842,17.47065159,20.1556296,17.43247558,20.01050602,17.33176366,19.99450864,17.31081221
25,27,Massachusetts,Worcester,439,14.3126187,18.67743906,17.04435642,20.10651146,18.37202888,16.19706074,15.42521374,15.69927874,14.60084375
26,1,Michigan,Alcona,32,11.82138568,15.30031284,13.97872928,15.83599016,14.38778718,14.88513448,13.57984475,14.41216433,13.27152499
26,3,Michigan,Alger,22,9.030904455,15.76647161,14.15880991,16.49582462,14.93366359,14.76139794,13.46827939,14.64392599,13.41205895
26,5,Michigan,Allegan,230,14.73179584,14.93479948,13.65716276,16.80912218,15.30992168,14.48544714,13.52873138,14.40045023,13.4944374
26,7,Michigan,Alpena,61,16.71908573,16.19126955,14.82744972,17.29448666,16.09090425,15.99259549,14.61788641,15.8600311,14.486002
26,9,Michigan,Antrim,67,10.5953058,15.82348589,14.74101236,16.18721095,14.87228899,15.2264364,14.14546401,15.08359719,14.04161362
26,11,Michigan,Arenac,30,16.70672574,16.19562222,14.9035223,16.42904597,15.47315676,15.98491823,14.55322552,15.66511259,14.37368707
26,13,Michigan,Baraga,15,21.33931912,14.03039042,13.28228997,14.33317999,13.57356977,13.47381345,12.9940282,13.45133486,12.95930763
26,15,Michigan,Barry,239,13.79519133,16.8543061,15.69126522,18.1944899,16.91116106,16.38555653,15.21009295,16.48349236,15.2379488
26,17,Michigan,Bay,37,32.7933124,21.10671829,18.03668422,21.21032595,18.15147168,18.36839539,16.05611294,17.86978714,15.87418537
26,19,Michigan,Benzie,37,13.94187465,14.81901062,13.84973364,14.7824567,13.82884898,14.5974068,13.77946038,14.5717533,13.7664309
26,21,Michigan,Berrien,96,15.09437571,17.49253607,16.06019866,18.56234043,16.95037527,15.86752837,14.73455414,15.07587723,13.9115146
26,23,Michigan,Branch,135,22.95236449,17.68291781,16.4174618,18.08699272,17.20482786,17.26616414,16.37440396,17.42579537,16.65570674
26,25,Michigan,Calhoun,152,16.51701002,17.68831536,15.80270829,19.0496834,16.88122854,16.59260691,14.64675421,16.32811124,14.24018925
26,27,Michigan,Cass,84,14.10678865,17.45775809,16.3058652,18.25362619,16.94020943,16.7262254,15.7381429,16.72614004,15.77243095
26,29,Michigan,Charlevoix,58,18.17803216,16.50335192,15.32270521,16.54879931,15.38189546,16.28190715,15.12148329,16.18649532,15.0353257
26,31,Michigan,Cheboygan,54,13.29808837,16.21554725,14.92068323,16.80703223,15.93500611,16.04243502,14.76123671,15.9638756,14.66757994
26,33,Michigan,Chippewa,70,9.344780966,15.84024599,15.20577464,16.20786132,15.508997,15.72463488,14.98281297,15.45635438,14.75511312
26,35,Michigan,Clare,59,8.405874577,15.50530784,14.64047695,16.7835698,15.85012658,14.51448428,13.19569196,14.4917104,13.11844277
26,37,Michigan,Clinton,205,25.4968028,16.92693761,14.95725176,17.76490356,15.56159797,16.11016791,14.42965262,16.48796417,15.07760082
26,39,Michigan,Crawford,12,4.636727901,13.1300431,11.83789414,13.65914555,12.32475213,12.88287851,11.72490618,12.82467523,11.65787694
26,41,Michigan,Delta,46,19.38022576,15.36812156,14.04258909,15.65449065,14.86043828,15.07408025,13.73518992,15.04403441,13.70040503
26,43,Michigan,Dickinson,21,8.981823478,15.09910084,14.25962653,15.16128311,14.39097855,14.34283244,13.66645185,14.22653533,13.62864145
26,45,Michigan,Eaton,177,16.07813253,17.36838885,15.34538702,18.10223347,15.97676118,16.26942107,14.16008775,14.9164117,13.32406969
26,47,Michigan,Emmet,103,14.1881607,15.78365918,14.73343644,16.13044376,15.26964708,15.39124046,14.44104656,15.17198593,14.22078827
26,49,Michigan,Genesee,244,17.67037232,19.64839642,18.12773613,20.776926,18.76101746,19.54238849,18.00583789,19.56454361,17.80266846
26,51,Michigan,Gladwin,90,15.72157557,16.40771734,15.2402402,17.28777019,16.20291916,15.59323429,14.25900759,15.20771576,13.72949012
26,53,Michigan,Gogebic,20,6.741648736,13.87866839,13.5853591,14.04239365,13.74951681,13.47997779,13.40742314,13.28915602,13.2123388
26,55,Michigan,Grand Traverse,115,18.21850563,17.34051945,15.57801404,17.93567435,16.2973757,15.77110924,14.93020552,15.3834822,14.2178716
26,57,Michigan,Gratiot,61,18.42279728,16.70707933,16.10838443,17.41944103,16.31193165,16.77024797,15.88406284,16.45670472,15.32408462
26,59,Michigan,Hillsdale,181,11.09026401,16.97008219,16.28882443,17.69847377,16.91121448,16.54366672,15.65185763,16.37417721,15.42040637
26,61,Michigan,Houghton,40,18.39513128,14.63610461,14.03237165,14.88979079,14.39529782,14.0720616,13.7659052,13.72812558,13.52019814
26,63,Michigan,Huron,81,10.1853366,16.71498094,15.81012989,16.70196632,15.78883397,16.72899725,15.45290794,16.4617196,15.24722236
26,65,Michigan,Ingham,181,20.6252384,19.0207847,16.33414137,19.78925923,17.1147007,18.22689566,15.61260174,17.39155,14.92385078
26,67,Michigan,Ionia,160,24.60235897,16.32601793,15.19083664,17.36480209,16.13054005,16.2243108,15.15223735,16.15220799,15.10004249
26,69,Michigan,Iosco,59,22.35928192,16.2523447,14.4506144,17.75310449,16.15009057,15.74059679,14.010029,15.65473834,13.96465846
26,71,Michigan,Iron,20,7.783000026,14.17893002,13.80987156,14.18510442,13.8101278,13.7557991,13.62663486,13.699465,13.5252202
26,73,Michigan,Isabella,89,18.8153077,16.61106491,14.44249078,17.16207683,15.61871081,16.24701597,14.59102504,16.20794037,14.87717259
26,75,Michigan,Jackson,200,18.63952123,17.69399456,16.0024533,18.80716953,16.91622588,16.90497571,15.01256297,16.5308501,14.79261287
26,77,Michigan,Kalamazoo,102,17.3967618,18.93573628,17.28544114,20.04050279,18.38681219,17.80327047,16.08632332,17.05805026,15.43303054
26,79,Michigan,Kalkaska,36,10.56541291,13.92818239,12.72540279,14.44797565,13.41180604,13.4589327,12.53370801,13.25307955,12.42978224
26,81,Michigan,Kent,205,19.48490128,18.58163719,16.50778075,20.30905626,18.33337344,17.90644423,15.86943735,17.33787311,15.35186837
26,83,Michigan,Keweenaw,0,8.858725669,13.33063073,13.88980997,13.2942066,13.8973032,13.20027577,13.79081671,13.15681025,13.75781313
26,85,Michigan,Lake,38,6.548969486,12.11876581,11.1309605,15.34572813,14.60888438,11.93400292,11.04959739,11.83481323,11.02829524
26,87,Michigan,Lapeer,256,13.13232703,17.59485257,16.52703422,18.12979324,16.96995612,17.07518598,15.77964568,16.96759379,15.62417514
26,89,Michigan,Leelanau,103,9.835014036,16.34229598,15.20808558,16.39124671,15.26315183,15.91196853,14.90776571,15.88884194,14.86887883
26,91,Michigan,Lenawee,137,18.31609438,17.66945346,16.18628095,17.51794263,16.14744536,16.85466093,16.11344867,16.90688673,16.09039165
26,93,Michigan,Livingston,161,19.64977618,17.76364081,15.68780691,18.96124727,16.82315227,16.81669958,14.99942363,17.0912831,15.32139518
26,95,Michigan,Luce,21,3.22927385,14.47236331,13.78424265,14.64854373,13.94966714,14.35527756,13.63424526,14.27688705,13.57043752
26,97,Michigan,Mackinac,22,16.45036774,15.88638213,15.11561493,16.433003,15.73034918,15.40317898,14.74586852,15.22815268,14.54624409
