STATEFP,COUNTYFP,STATE,COUNTY,Longitude,Latitude,Poultry,2099A1B45,2099A245,2099B145,2099B245,2099A1B85,2099A285,2099B185,2099B285
22,19,Louisiana,Calcasieu,-93.35805365,30.22932974,127,1.938091529,2.40939098,1.267862546,0.480540138,1.498075339,1.97960436,1.063533478,0.651887388
22,21,Louisiana,Caldwell,-92.11656564,32.09245542,42,6.796792109,7.725479694,6.370704627,6.353459729,6.89411552,7.741465289,6.483855757,6.454565496
22,23,Louisiana,Cameron,-93.19373778,29.87543311,11,-1.283812207,-1.063449841,-1.370642078,-1.149800596,-0.796290672,-0.552664013,-0.968525887,-0.781866366
22,25,Louisiana,Catahoula,-91.84702179,31.66616088,28,8.813009914,8.887595133,8.356973686,8.132346539,8.833847066,8.931987539,8.514469404,8.297548015
22,27,Louisiana,Claiborne,-92.9957599,32.8227465,63,5.314955849,5.212059663,5.209901443,4.924302833,5.023139608,4.931855202,4.92528024,4.780743211
22,29,Louisiana,Concordia,-91.64005762,31.44588109,4,2.45631474,2.679178738,2.672271046,2.68657345,2.630421419,2.78384957,2.687449427,2.76353006
22,31,Louisiana,De Soto,-93.73725896,32.0554425,93,5.241795943,5.314578447,5.372867122,5.127156215,5.140705473,5.115245965,5.24487388,5.055278935
22,33,Louisiana,East Baton Rouge,-91.09563292,30.538285,77,2.122797292,1.959506483,1.999204313,1.914460393,1.765578645,1.564041384,1.721550694,1.647176747
22,35,Louisiana,East Carroll,-91.23497851,32.73251488,3,8.000521525,8.054725024,8.521710145,8.501479391,7.991536819,7.993257011,8.45279394,8.333441594
22,37,Louisiana,East Feliciana,-91.04548028,30.84514295,71,6.36663042,6.458839661,6.500257025,6.53884767,6.288094548,6.544888495,6.302066582,6.335927122
22,39,Louisiana,Evangeline,-92.40593607,30.72892221,41,5.815835694,6.446352046,5.219354888,5.212262345,6.065340835,6.665818419,5.557344461,5.566058854
22,41,Louisiana,Franklin,-91.67384511,32.13327899,27,-3.692937696,-3.509478295,-3.694418871,-3.649993783,-3.570304602,-3.472063101,-3.481457887,-3.413500443
22,43,Louisiana,Grant,-92.55947075,31.59973457,47,7.271245131,7.278511248,7.603673928,7.729533488,7.401274958,7.404947245,7.600012934,7.708568035
22,45,Louisiana,Iberia,-91.73075322,29.89671813,36,2.881565971,2.855396544,2.874580127,3.036818335,3.625039328,3.696577624,3.592975046,3.765965635
22,47,Louisiana,Iberville,-91.34946788,30.25861889,8,1.53416598,2.067049067,0.682095352,0.903859153,1.671648901,2.176345705,1.130010437,1.346580629
22,49,Louisiana,Jackson,-92.55784075,32.30201955,48,-0.104791951,-0.177887575,-0.080035042,-0.307036279,-0.276946494,-0.338318755,-0.269257426,-0.404051138
22,51,Louisiana,Jefferson,-90.12755556,29.78822665,0,0.909538426,1.28016796,1.088120172,1.376347833,1.725579736,2.09552545,1.896380052,2.032275275
22,53,Louisiana,Jefferson Davis,-92.81412152,30.26768831,73,-1.561276562,-1.003489624,-1.869134668,-2.570907645,-1.564033022,-0.982667914,-1.714848537,-2.27095711
22,55,Louisiana,Lafayette,-92.06390819,30.20682874,99,7.772388987,7.837371296,7.306397055,6.363329849,7.398721689,7.369733263,6.932048645,6.367849484
22,57,Louisiana,Lafourche,-90.42564324,29.56618008,59,2.339841152,2.284265518,3.261318461,3.569913872,3.234656174,3.269071909,3.855463072,4.063602902
22,59,Louisiana,LaSalle,-92.16045652,31.67687674,61,4.367079012,4.422852095,4.400260258,4.215186416,4.271196535,4.325591321,4.282235474,4.147609984
22,61,Louisiana,Lincoln,-92.66488913,32.60160481,101,4.108005793,4.331956038,3.864663153,3.439345285,4.007435385,4.237459861,3.787651298,3.65132154
22,63,Louisiana,Livingston,-90.72788959,30.44013805,131,1.363028716,2.027710954,1.200650832,1.417735851,1.716729622,2.075797391,1.655377544,1.998181412
22,65,Louisiana,Madison,-91.24265596,32.36444538,4,3.927556395,3.806347312,3.779696546,4.273383382,4.093643122,3.997767855,4.039864092,4.253040932
22,67,Louisiana,Morehouse,-91.80179251,32.82020397,17,4.651693232,4.86866915,4.617379547,4.837709782,4.394305609,4.589206539,4.541593089,4.827964428
22,69,Louisiana,Natchitoches,-93.09620423,31.72336855,43,5.451165278,5.213461567,5.414051671,5.642825887,5.130645675,5.01020751,5.342972117,5.480504446
22,71,Louisiana,Orleans,-89.9288596,30.06869668,14,-3.12540683,-3.136926328,-2.003368248,-1.63023692,-2.411514774,-2.450955247,-1.57355749,-1.107355682
22,73,Louisiana,Ouachita,-92.15488392,32.47840822,114,4.214755092,4.482583104,3.958336929,3.711305746,3.613301496,3.832538496,3.403949855,3.019184601
22,75,Louisiana,Plaquemines,-89.61002881,29.44060235,8,0.359598371,0.149315841,1.334076012,1.634055579,0.687956406,0.577000577,1.472763371,1.707932612
22,77,Louisiana,Pointe Coupee,-91.60083798,30.7094957,40,-0.118315158,0.203826038,-0.950932466,-0.940234308,0.15285909,0.390956083,-0.63233109,-0.670932621
22,79,Louisiana,Rapides,-92.53319876,31.19859417,101,5.154963655,5.085608818,4.823359436,4.610311011,4.907752136,4.803729997,4.765519342,4.602570187
22,81,Louisiana,Red River,-93.33982461,32.09309206,18,-11.31807121,-11.33928854,-10.81503772,-11.15252538,-11.38956835,-11.62413921,-10.99645148,-11.39305915
22,83,Louisiana,Richland,-91.76349675,32.41777236,15,-0.418857144,-0.495097938,-0.378993799,-0.310025303,-0.887625254,-0.810915433,-0.39788596,-0.275647305
22,85,Louisiana,Sabine,-93.5546521,31.5640192,62,-0.490406505,-0.657846605,-0.479933312,-0.736130911,-0.891216852,-0.990677277,-0.963754664,-1.028212921
22,87,Louisiana,St. Bernard,-89.55494809,29.86914195,8,-2.704412979,-2.538239119,-1.131428924,-1.205305261,-2.049302981,-1.924822242,-0.684984071,-0.774234818
22,89,Louisiana,St. Charles,-90.35819516,29.90547807,11,0.051118589,0.137133914,-0.770415123,-0.186789013,0.1712564,0.223589013,-0.611979189,-0.114698202
22,91,Louisiana,St. Helena,-90.71031716,30.82195327,55,5.203758855,6.634202539,5.04643499,5.120165831,5.07277743,6.671192845,5.004046628,5.087998043
22,93,Louisiana,St. James,-90.79309925,30.02699194,6,5.74039482,5.870777557,4.916814842,5.183530924,6.066590853,6.205496668,5.494441746,5.565672301
22,95,Louisiana,St. John the Baptist,-90.47094892,30.12637871,2,3.773510107,4.208479218,3.713315377,4.116597414,4.220866267,4.445842056,4.309680859,4.707775117
22,97,Louisiana,St. Landry,-92.00581285,30.59892651,118,6.475671157,6.822123222,5.806795466,5.469109038,6.500404528,6.887689374,6.068409443,6.055800751
22,99,Louisiana,St. Martin,-91.60825701,30.12908451,49,4.164146365,4.895806039,3.53347255,3.826217536,4.551249056,5.207274154,4.163524047,4.29471753
22,101,Louisiana,St. Mary,-91.44858313,29.72069753,10,-3.014867944,-2.272710103,-2.710446465,-2.4967123,-2.270501116,-1.715921067,-2.022608655,-1.917253399
22,103,Louisiana,St. Tammany,-89.95837147,30.4102718,224,2.216339321,2.354584289,1.92491792,2.057443286,2.391927641,2.582582961,2.105458884,2.318022744
22,105,Louisiana,Tangipahoa,-90.40565907,30.62660773,137,5.215706536,5.189843569,4.331798977,4.266609657,4.944387353,4.957986744,4.363385963,4.379789238
22,107,Louisiana,Tensas,-91.34008061,32.00188995,6,6.614105709,6.517374702,6.449676212,6.438829837,6.925871152,6.874738301,6.692450921,6.563837287
22,109,Louisiana,Terrebonne,-90.86634334,29.41483449,33,2.23341371,2.172721703,2.80040805,3.410416636,2.919486817,2.893396235,3.350316667,3.720781569
22,111,Louisiana,Union,-92.37479309,32.83182769,117,5.983625311,5.805149357,5.870720926,5.650322319,5.944477377,5.85372394,5.801698272,5.641388533
22,113,Louisiana,Vermilion,-92.32419476,29.84651951,81,-2.56451303,-2.364761194,-2.227766538,-3.134016137,-1.61581573,-1.45160444,-1.45692499,-2.508250769
22,115,Louisiana,Vernon,-93.18427883,31.10833466,114,6.155404601,6.023263446,6.153831575,6.041825962,6.287671155,6.219551996,6.271399298,6.220190857
22,117,Louisiana,Washington,-90.04045804,30.85333905,152,4.192094485,4.771446865,4.191940284,4.233640488,4.050065075,4.648993935,4.249336806,4.258585206
22,119,Louisiana,Webster,-93.33502118,32.7134866,68,4.393042403,4.456369795,4.493792472,4.209074186,4.11275843,4.071850014,4.23009291,4.013120335
22,121,Louisiana,West Baton Rouge,-91.312746,30.46361367,14,4.988519214,5.381329901,3.933974977,3.785062955,4.963330079,5.320506115,3.926457249,3.745656976
22,123,Louisiana,West Carroll,-91.4567926,32.78848293,28,8.106325956,8.245882405,8.585873013,8.603773882,7.748775528,7.875447321,8.301066298,8.199228636
22,125,Louisiana,West Feliciana,-91.42000089,30.8798037,32,6.980727952,6.467182527,6.771091371,6.73383734,6.984516602,6.683862089,6.815919979,6.781217376
22,127,Louisiana,Winn,-92.63685435,31.9442376,35,7.723092473,7.735847024,7.654002043,7.498546683,8.02627115,8.059978767,7.90280748,7.794749503
23,1,Maine,Androscoggin,-70.20644994,44.16582091,104,7.680842212,9.976445912,4.974495795,3.652153264,5.583902152,8.23551817,3.289442847,2.258056678
23,3,Maine,Aroostook,-68.59890131,46.6589097,133,0.72566313,2.207675749,0.320863174,0.341510154,1.653725918,3.178037915,1.310258072,1.319524483
23,5,Maine,Cumberland,-70.39959317,43.84661756,138,5.874639648,8.310291047,3.629501194,3.309185057,4.398418693,6.206028602,2.721919668,2.599991533
23,7,Maine,Franklin,-70.44400651,44.97403278,80,4.641970585,6.469070091,4.363071869,4.104878586,5.664435495,6.73737712,5.359464328,5.292206905
23,9,Maine,Hancock,-68.35836636,44.66474802,109,4.357129499,4.743594152,3.755479285,3.932319265,5.871783456,6.3195652,5.410902525,5.489511962
23,11,Maine,Kennebec,-69.76732725,44.40911193,134,8.463134742,10.60284656,6.413000807,6.245928492,6.747828824,9.372200371,5.668536523,5.617076519
23,13,Maine,Knox,-69.16856847,44.14104209,80,1.07220546,2.613611146,0.773059792,0.730912296,0.632560674,2.113666934,0.901090957,0.879011588
23,15,Maine,Lincoln,-69.54343436,44.06650692,87,1.405497795,4.085138267,0.442634902,0.406614874,1.16869443,4.547038523,0.966099817,0.999342523
23,17,Maine,Oxford,-70.75660324,44.49986414,150,3.385317627,4.464671164,3.041322861,2.703646038,4.792534559,5.385026546,4.54446518,4.232354687
23,19,Maine,Penobscot,-68.64948426,45.40063444,164,-1.553792418,-0.300642674,-2.410258639,-2.556457807,-0.101801283,0.300202133,-0.601354523,-0.63461481
23,21,Maine,Piscataquis,-69.28460767,45.83735998,42,6.075130985,7.065690582,5.782256893,5.768041032,7.952779038,8.714190954,7.673070504,7.666815401
23,23,Maine,Sagadahoc,-69.85456531,43.95980968,60,2.838064421,7.387618087,0.651374201,0.577316879,1.652104897,5.381643264,0.493562093,0.410360336
23,25,Maine,Somerset,-69.95889886,45.51390873,123,7.612613517,8.848199015,6.778950864,6.838685507,9.06091287,9.866580436,8.522010974,8.577836801
23,27,Maine,Waldo,-69.1454058,44.50275192,110,1.88122937,4.296888517,1.162563423,1.006048307,2.03388333,3.972945192,1.93503437,1.890387993
23,29,Maine,Washington,-67.62871606,45.0307235,62,2.208469163,2.506184427,1.854522157,1.787035338,3.590049893,3.911040201,3.339047198,3.291732199
23,31,Maine,York,-70.71443746,43.47824066,220,1.668084497,4.08591284,1.77119998,1.488841643,1.517984095,3.10771868,1.599960994,1.303020803
24,1,Maryland,Allegany,-78.69763147,39.62144819,46,1.951407981,2.986478116,-0.148869341,-0.611928483,1.689853777,2.151422242,-0.185389181,-0.415064373
24,3,Maryland,Anne Arundel,-76.60507069,39.00646617,137,-0.592635674,-0.524264597,-1.149812289,-1.591546863,-4.439332727,-4.609407895,-4.55942101,-4.810115992
24,5,Maryland,Baltimore,-76.63948046,39.46290042,207,-2.3960704,-2.094387974,-2.657671014,-3.13929554,-3.937087676,-3.857333205,-3.994943466,-4.450769697
24,9,Maryland,Calvert,-76.56867595,38.54336495,78,-2.056193332,-1.06182322,-2.388473795,-2.701565962,-3.963021403,-3.373640924,-3.813131128,-4.0889995
24,11,Maryland,Caroline,-75.83155408,38.87170489,154,2.263886781,3.576802065,2.641050193,2.073019703,-0.094181373,0.805777348,0.651902859,0.101941805
24,13,Maryland,Carroll,-77.02253767,39.56288154,284,2.283619017,2.654039705,1.783089503,-1.995787649,0.767413517,1.047019802,0.552733434,-1.482154787
24,15,Maryland,Cecil,-75.94073581,39.57124015,127,-1.163993926,-0.734225434,-2.862554475,-4.053828881,-3.877328432,-3.58728267,-4.529139368,-5.150949952
24,17,Maryland,Charles,-76.99215621,38.50729428,86,5.334055214,6.17992356,3.591294199,2.969802776,1.759729865,2.116619426,1.274654058,0.757823433
24,19,Maryland,Dorchester,-76.01255192,38.48290465,76,-9.279036971,-9.146295704,-9.832139177,-9.997793398,-13.34820678,-12.82707476,-13.28332081,-13.29185843
24,21,Maryland,Frederick,-77.39799941,39.47223443,327,1.636611481,2.63185399,2.174360555,-0.122137283,0.889717785,1.415063125,1.04771353,-0.402382406
24,23,Maryland,Garrett,-79.27293887,39.528886,124,-0.062474657,0.406412096,-0.268003242,-0.391615175,-0.460663983,-0.570610595,-0.55964488,-0.646323057
24,25,Maryland,Harford,-76.31706952,39.56114003,136,-5.807341948,-5.582512955,-6.704505823,-7.638259849,-7.755489854,-7.68668267,-8.311981704,-8.984007322
24,27,Maryland,Howard,-76.93118121,39.25071942,75,0.851274976,1.171653912,0.477626467,0.253731484,-1.574739759,-1.347058685,-1.733354332,-2.086311369
24,29,Maryland,Kent,-76.03900499,39.25562145,41,-1.79704788,-2.509709305,-3.230495346,-5.10167732,-5.184388705,-5.61261991,-5.963098198,-6.72404031
24,31,Maryland,Montgomery,-77.20418101,39.13633401,164,-1.581073127,-1.489018152,-2.296498572,-2.652724752,-4.186931492,-4.175125829,-4.521803463,-4.881195515
24,33,Maryland,Prince George's,-76.84727768,38.82952119,84,-1.814667104,-1.793173188,-2.379464863,-2.710545356,-5.370947533,-5.299597684,-5.607780023,-5.782556842
24,35,Maryland,Queen Anne's,-76.02004008,39.06798641,86,-4.203399254,-4.034251449,-4.863399076,-5.312635379,-7.347248226,-7.39463127,-7.383684488,-7.686992551
24,37,Maryland,St. Mary's,-76.60584792,38.30239807,180,4.923891478,4.143440941,3.336125121,3.379744953,2.2895426,1.626249892,1.724820093,1.709266012
24,39,Maryland,Somerset,-75.75175765,38.11577157,88,0.207537401,1.74289502,0.116321477,0.312138829,-2.851550901,-2.049730154,-2.820666171,-2.400003934
24,41,Maryland,Talbot,-76.09708663,38.77135189,41,0.179043101,0.839370903,-1.458356916,-2.878737768,-4.631317982,-4.025835747,-5.089159156,-5.691445174
24,43,Maryland,Washington,-77.81397337,39.60360805,178,4.806704519,6.161619511,3.733687507,2.5615526,4.309909503,4.994513959,3.443409414,2.524456103
24,45,Maryland,Wicomico,-75.62077391,38.37329217,109,4.829432192,5.669349749,3.6728077,3.163773166,1.34818674,1.897787855,0.712525329,0.201747611
24,47,Maryland,Worcester,-75.33398935,38.21282649,92,1.112831819,2.146581289,1.304165809,1.339895989,-1.79505686,-1.053579847,-1.330160001,-1.165526637
25,1,Massachusetts,Barnstable,-70.29032302,41.72435645,56,5.540884311,5.829534724,5.727158931,5.606659338,5.210508773,5.614153551,5.219446857,5.172370413
25,3,Massachusetts,Berkshire,-73.20634853,42.37069814,129,5.201553229,4.913814252,1.702011086,0.823409116,3.975060346,3.727859184,1.045533607,0.749866223
25,5,Massachusetts,Bristol,-71.11445102,41.7972395,115,2.041367388,2.660320808,1.814103414,1.123890706,1.448497542,1.990504106,1.431157563,0.987319768
25,7,Massachusetts,Dukes,-70.64999327,41.39607711,20,0.027721595,0.077722507,-0.261584845,-0.270945895,-0.180178909,-0.213315296,-0.600955303,-0.571840612
25,9,Massachusetts,Essex,-70.95242845,42.67323245,123,1.008209312,2.166127383,0.769584766,0.67590326,0.239843167,0.934936522,-0.026788217,-0.250002737
25,11,Massachusetts,Franklin,-72.59183034,42.58309328,194,1.887743868,4.978345026,0.790802386,0.458160449,1.885454788,3.581463611,0.863519871,0.655988836
25,13,Massachusetts,Hampden,-72.63158363,42.13509422,134,-8.428124669,-7.023397403,-9.09813589,-9.252257666,-9.294428828,-8.7856104,-9.88805243,-10.29218633
25,15,Massachusetts,Hampshire,-72.66377476,42.34015718,190,4.811904303,5.129119811,2.737784087,2.34724755,3.372167413,3.695364656,1.999208912,1.188680568
25,17,Massachusetts,Middlesex,-71.3917987,42.48557367,137,-3.097724154,-1.187292831,-3.122251151,-3.373313263,-4.566366311,-3.575648569,-4.576896008,-4.770661623
25,19,Massachusetts,Nantucket,-70.06919709,41.28313946,10,-2.668125895,-2.443540528,-2.559896067,-2.560785261,-3.494799039,-3.28567274,-3.356167982,-3.33726014
25,21,Massachusetts,Norfolk,-71.21179095,42.16033426,80,3.844836969,5.61879104,3.748709041,3.294213788,2.649211187,3.738958324,2.629482586,2.384186134
25,23,Massachusetts,Plymouth,-70.81146518,41.95109117,144,1.31787032,1.304838438,0.732583035,0.376209222,0.683125929,1.054362642,0.016910531,-0.222818743
25,25,Massachusetts,Suffolk,-71.07347904,42.3328559,6,0.924561991,0.870273166,0.725149584,0.709152202,-1.814704848,-1.852880857,-1.953592777,-1.974544221
25,27,Massachusetts,Worcester,-71.9077364,42.35141972,439,4.36482036,5.793892756,1.884442038,1.386660041,2.731737717,4.05941018,1.11259504,0.288225052
26,1,Michigan,Alcona,-83.59378089,44.6854155,32,3.478927156,4.014604478,3.063748799,2.590778648,2.157343602,2.566401504,1.758459073,1.450139305
26,3,Michigan,Alger,-86.60396542,46.40864027,22,6.735567153,7.46492017,5.730493484,5.613021539,5.127905455,5.902759137,4.437374931,4.381154496
26,5,Michigan,Allegan,-85.88830433,42.59128184,230,0.203003642,2.077326338,-0.246348699,-0.331345609,-1.074633082,0.57812584,-1.203064458,-1.237358437
26,7,Michigan,Alpena,-83.62819218,45.03481337,61,-0.527816185,0.575400929,-0.726490247,-0.85905463,-1.891636019,-0.62818148,-2.10119932,-2.233083735
26,9,Michigan,Antrim,-85.14018319,44.99907937,67,5.228180088,5.59190515,4.631130598,4.488291387,4.145706559,4.276983188,3.550158208,3.446307823
26,11,Michigan,Arenac,-83.8952014,44.06554855,30,-0.511103524,-0.277679771,-0.721807506,-1.04161315,-1.803203438,-1.233568984,-2.153500217,-2.333038674
26,13,Michigan,Baraga,-88.36521254,46.66259691,15,-7.3089287,-7.006139128,-7.865505666,-7.887984258,-8.057029149,-7.765749348,-8.345290922,-8.380011486
26,15,Michigan,Barry,-85.30896048,42.59503968,239,3.059114773,4.39929857,2.5903652,2.688301028,1.896073893,3.115969735,1.414901619,1.442757466
26,17,Michigan,Bay,-83.99240149,43.70748135,37,-11.68659412,-11.58298646,-14.42491701,-14.92352526,-14.75662818,-14.64184073,-16.73719946,-16.91912703
26,19,Michigan,Benzie,-86.01549513,44.63873047,37,0.87713598,0.840582052,0.655532153,0.629878656,-0.092141005,-0.113025666,-0.162414268,-0.175443741
26,21,Michigan,Berrien,-86.41227135,41.9546516,96,2.398160365,3.467964724,0.773152669,-0.018498479,0.965822953,1.855999567,-0.359821567,-1.18286111
26,23,Michigan,Branch,-85.05902456,41.91613791,135,-5.269446675,-4.865371769,-5.686200341,-5.526569116,-6.534902689,-5.747536626,-6.577960523,-6.296657747
26,25,Michigan,Calhoun,-85.00558464,42.24654197,152,1.171305343,2.532673376,0.075596887,-0.188898783,-0.714301729,0.364218517,-1.87025581,-2.276820766
26,27,Michigan,Cass,-85.99348985,41.9153611,84,3.35096944,4.146837541,2.619436744,2.619351385,2.199076548,2.833420773,1.631354243,1.665642297
26,29,Michigan,Charlevoix,-85.12402511,45.29948249,58,-1.674680243,-1.629232847,-1.896125005,-1.991536836,-2.855326948,-2.796136698,-3.056548866,-3.142706462
26,31,Michigan,Cheboygan,-84.49989851,45.44629589,54,2.917458876,3.508943862,2.744346647,2.66578723,1.62259486,2.636917741,1.463148334,1.369491568
26,33,Michigan,Chippewa,-84.57804815,46.30533924,70,6.495465022,6.863080355,6.379853918,6.111573416,5.860993677,6.164216036,5.638032005,5.410332152
26,35,Michigan,Clare,-84.84784118,43.98789593,59,7.099433259,8.377695223,6.108609707,6.085835828,6.234602377,7.444252009,4.78981738,4.712568192
